feature,label
"[-0.4076845645904541, 0.601505696773529, -0.06941276788711548, -0.008430115878582, -0.3665991425514221, -0.7088536620140076, -1.0081053972244263, -0.3004946708679199, -0.7877119779586792, 0.6736441850662231, 0.0993589386343956, -0.371568888425827, -0.13106277585029602, 0.4567127227783203, -0.9001275897026062, -0.6464101076126099, -0.23186805844306946, 0.10414113849401474, 0.1200132966041565, -0.057544004172086716, -0.04293602332472801, 0.49942874908447266, -0.12021193653345108, 0.007892906665802002, 1.6711431741714478, -0.6132319569587708, 0.924691379070282, 0.16554300487041473, 0.9978317022323608, -1.3088762760162354, 0.23244480788707733, -1.2347593307495117, 0.22208423912525177, 0.12522397935390472, -0.8330312967300415, -1.4584952592849731, 0.5722245573997498, 0.5966472029685974, 0.9282553791999817, -0.9787390828132629, -1.2001146078109741, 0.29274317622184753, -0.5468471646308899, 0.12895378470420837, -0.1715146154165268, -1.002869725227356, 0.20181521773338318, 1.2903695106506348, 0.15665972232818604, 0.7849314212799072]",0
"[-0.47596320509910583, -0.38625797629356384, -0.2730608880519867, -0.24683506786823273, -0.6034258008003235, -0.33782318234443665, -0.18302913010120392, 0.42447128891944885, -0.13901972770690918, -0.2507876455783844, 0.03661249950528145, -0.31515851616859436, -0.12315649539232254, 0.3117114007472992, -0.7733195424079895, 0.11294098943471909, -0.22030407190322876, -0.2430286407470703, 0.33456549048423767, 0.14364169538021088, -0.2323862463235855, -0.004323991481214762, 0.4357648193836212, 0.7728471755981445, 0.5345939993858337, -0.4368347227573395, -0.1690548211336136, 0.025251219049096107, 0.47987237572669983, -0.46566474437713623, 0.7292798161506653, -0.6966132521629333, -0.307088166475296, 0.22908712923526764, 0.24150215089321136, -0.47919008135795593, 0.09363237768411636, 0.1349209100008011, 1.254809856414795, -0.31910261511802673, -0.257222443819046, 0.2913565933704376, -0.4938514232635498, -0.5148585438728333, -0.20913593471050262, -0.06324321031570435, 0.6038516759872437, 0.6761687397956848, -0.05804946646094322, 0.0685356855392456]",0
"[1.3684537410736084, -1.432893991470337, -0.5431720614433289, -0.3339540958404541, -1.0994749069213867, 1.2338896989822388, 0.43796253204345703, -0.9265671968460083, -1.328405499458313, 0.3175242841243744, -0.7093430757522583, -0.39253535866737366, 0.10539767146110535, 0.952832818031311, -0.4869016408920288, -0.7475415468215942, -0.49013495445251465, 0.9319766759872437, -0.3112015128135681, -0.22412976622581482, -0.8971734046936035, -0.7947977781295776, -0.5650125741958618, 0.5442484617233276, 0.23405402898788452, -0.07765180617570877, 0.10327738523483276, 0.24003155529499054, -1.5715396404266357, 1.230649471282959, 0.17794665694236755, -0.7034664154052734, -0.32639098167419434, -1.6140007972717285, 0.3290269374847412, -0.8474475145339966, -1.137253761291504, -0.48611125349998474, -0.40423309803009033, -1.4868879318237305, -0.7691704034805298, -0.32719793915748596, -0.4601705074310303, 0.038709208369255066, -1.0413119792938232, 0.16622808575630188, 0.7536949515342712, 0.3196096122264862, -0.1342155635356903, -0.5982619524002075]",0
"[-0.3153908848762512, -0.391709566116333, -0.44880351424217224, -0.33386197686195374, -0.6794219613075256, -0.3499172627925873, -0.25780653953552246, -0.04350704699754715, -0.2511160969734192, -0.2756764888763428, -0.06502601504325867, -0.3005662262439728, 0.1674441397190094, 0.2154059112071991, -0.6778699159622192, 0.11722324788570404, -0.43261265754699707, -0.4961564540863037, 0.3831867575645447, 0.2503338158130646, -0.3871503174304962, 0.00964457355439663, 0.16938212513923645, 0.46176987886428833, 0.4083389639854431, -0.554262101650238, 0.024545468389987946, -0.37536972761154175, 0.7156426906585693, -0.2857552170753479, 0.9449054002761841, -0.9888480305671692, -0.5598000288009644, 0.4004567265510559, 0.16392859816551208, -0.37537962198257446, -0.048120465129613876, 0.33978942036628723, 1.2750754356384277, -0.4228792190551758, -0.15117472410202026, 0.278577983379364, -0.1351792812347412, -0.5519174337387085, -0.22806711494922638, 0.07166299968957901, 0.5956392288208008, 0.7139902710914612, 0.06264644861221313, -0.019465142861008644]",0
"[-0.4784511923789978, -0.501090407371521, -0.8771888017654419, -0.6692394018173218, -1.0226949453353882, -0.7377505302429199, 0.03264102339744568, -0.07794526219367981, -0.36220359802246094, -0.9157476425170898, 0.09837505221366882, -0.4461098909378052, 0.6037217378616333, -0.10643059015274048, -0.3966652750968933, 0.4099445939064026, 0.15921027958393097, -0.5134637951850891, -0.025301456451416016, 0.6040507555007935, -0.6969748139381409, 0.07989928126335144, 0.44388243556022644, 0.9723030924797058, 0.4875566363334656, -0.4197867810726166, -0.21060723066329956, -0.5714232325553894, 0.9498410224914551, -0.09168940782546997, 1.5109601020812988, -1.5300616025924683, -0.7257495522499084, 0.5653719902038574, 0.21018481254577637, 0.10894626379013062, 0.3109292984008789, 0.24064049124717712, 1.422302007675171, -0.41690149903297424, 0.3004298806190491, 0.5134996175765991, 0.3497547507286072, -1.3023252487182617, -0.1607130616903305, 0.7370519042015076, 1.0559718608856201, 0.5332839488983154, -0.3229120671749115, -0.02909228950738907]",0
"[-0.13509202003479004, -0.07725249230861664, -0.5224307775497437, 0.4534924328327179, -0.3055773675441742, 0.060527198016643524, 1.011000394821167, 1.0754058361053467, -1.0763241052627563, 0.7655759453773499, -1.3106215000152588, -0.12220115959644318, -0.5540015697479248, -0.20387685298919678, -0.5626799464225769, -0.2855815589427948, 0.13823436200618744, -0.25690826773643494, -0.013272583484649658, -0.5166464447975159, -0.26698896288871765, -0.5876294374465942, 1.5532103776931763, 0.45514875650405884, 0.7315468788146973, -1.3656202554702759, -0.26768559217453003, -0.5917497277259827, -0.2566981613636017, -0.29620519280433655, 0.0005511216004379094, -0.8110434412956238, 1.0317529439926147, -1.0858970880508423, 0.17308756709098816, -0.7684484124183655, 0.16398347914218903, -0.5427567362785339, 1.3613256216049194, -0.9435757398605347, -1.1437424421310425, -0.035720352083444595, -0.8720390200614929, -0.27173781394958496, 0.1024111658334732, -0.07072678953409195, 0.37833452224731445, 1.2465040683746338, -0.03347257524728775, 0.6044636964797974]",0
"[-0.5455830097198486, -0.3186696171760559, -0.4219399094581604, -0.3556166887283325, -0.5088191032409668, -0.4954787492752075, -0.40477868914604187, 0.22680294513702393, 0.015398353338241577, -0.3321554958820343, -0.03417256474494934, -0.3119428753852844, 0.02974468469619751, 0.26508232951164246, -0.767448902130127, 0.2272569090127945, -0.38859838247299194, -0.6379685401916504, 0.618209183216095, 0.4268386662006378, -0.3767159879207611, -0.12151240557432175, 0.32492902874946594, 0.7227376699447632, 0.42651990056037903, -0.668571949005127, -0.1283956915140152, -0.2979840934276581, 0.957667887210846, -0.5553930997848511, 1.0029220581054688, -0.965445339679718, -0.47412538528442383, 0.5413489937782288, 0.269120454788208, -0.37800872325897217, 0.21087795495986938, 0.39245301485061646, 1.3867111206054688, -0.2616123855113983, -0.08202539384365082, 0.2460719645023346, -0.22631585597991943, -0.6387636661529541, -0.2387767732143402, 0.03259722888469696, 0.8280726075172424, 0.8213270902633667, 0.006278526037931442, 0.02809692919254303]",0
"[-0.5455830097198486, -0.3186696171760559, -0.4219399094581604, -0.3556166887283325, -0.5088191032409668, -0.4954787492752075, -0.40477868914604187, 0.22680294513702393, 0.015398353338241577, -0.3321554958820343, -0.03417256474494934, -0.3119428753852844, 0.02974468469619751, 0.26508232951164246, -0.767448902130127, 0.2272569090127945, -0.38859838247299194, -0.6379685401916504, 0.618209183216095, 0.4268386662006378, -0.3767159879207611, -0.12151240557432175, 0.32492902874946594, 0.7227376699447632, 0.42651990056037903, -0.668571949005127, -0.1283956915140152, -0.2979840934276581, 0.957667887210846, -0.5553930997848511, 1.0029220581054688, -0.965445339679718, -0.47412538528442383, 0.5413489937782288, 0.269120454788208, -0.37800872325897217, 0.21087795495986938, 0.39245301485061646, 1.3867111206054688, -0.2616123855113983, -0.08202539384365082, 0.2460719645023346, -0.22631585597991943, -0.6387636661529541, -0.2387767732143402, 0.03259722888469696, 0.8280726075172424, 0.8213270902633667, 0.006278526037931442, 0.02809692919254303]",0
"[-0.5455830097198486, -0.3186696171760559, -0.4219399094581604, -0.3556166887283325, -0.5088191032409668, -0.4954787492752075, -0.40477868914604187, 0.22680294513702393, 0.015398353338241577, -0.3321554958820343, -0.03417256474494934, -0.3119428753852844, 0.02974468469619751, 0.26508232951164246, -0.767448902130127, 0.2272569090127945, -0.38859838247299194, -0.6379685401916504, 0.618209183216095, 0.4268386662006378, -0.3767159879207611, -0.12151240557432175, 0.32492902874946594, 0.7227376699447632, 0.42651990056037903, -0.668571949005127, -0.1283956915140152, -0.2979840934276581, 0.957667887210846, -0.5553930997848511, 1.0029220581054688, -0.965445339679718, -0.47412538528442383, 0.5413489937782288, 0.269120454788208, -0.37800872325897217, 0.21087795495986938, 0.39245301485061646, 1.3867111206054688, -0.2616123855113983, -0.08202539384365082, 0.2460719645023346, -0.22631585597991943, -0.6387636661529541, -0.2387767732143402, 0.03259722888469696, 0.8280726075172424, 0.8213270902633667, 0.006278526037931442, 0.02809692919254303]",0
"[0.366723895072937, -0.47447335720062256, -0.12174658477306366, 0.30029502511024475, 0.07974526286125183, 0.36201298236846924, 0.31952714920043945, -0.009449455887079239, -0.06218735873699188, 0.04314909130334854, 0.09606602787971497, 0.2394322156906128, -0.24595698714256287, 0.5354210734367371, -0.3170161545276642, -0.4681320786476135, 0.0940607488155365, 0.4522765874862671, 0.2923864722251892, -0.19726330041885376, 0.00545875821262598, -0.5053884983062744, -0.06983644515275955, 0.781583309173584, 0.1395615041255951, 0.19733628630638123, -0.5122198462486267, 1.0603898763656616, -0.7352423071861267, 0.1253640055656433, 0.2465868592262268, 0.37252557277679443, 0.286320298910141, -0.6379623413085938, 0.42454078793525696, -0.5225194692611694, -0.3060758113861084, -0.23665590584278107, -0.7792415618896484, -0.13167065382003784, -0.037827350199222565, -0.08296569436788559, -0.5547789931297302, 0.10705443471670151, -0.02492319792509079, -0.26790493726730347, 0.300337553024292, -0.1649896502494812, -0.1685274839401245, -0.22142253816127777]",0
"[-0.9065913558006287, 0.43012934923171997, -0.9894894361495972, 0.45571762323379517, 0.1902485489845276, -0.12845519185066223, 1.0272746086120605, 0.7908400893211365, -0.4097316265106201, 0.513778805732727, 0.019298821687698364, 0.8016249537467957, -0.5669909715652466, 0.03902706503868103, -0.25615495443344116, -0.7110912203788757, -0.0655689686536789, -0.3391418755054474, 0.48174697160720825, -0.48392361402511597, 0.6331488490104675, -0.8109973669052124, 1.3864175081253052, 1.1203501224517822, 0.2862876057624817, -0.6421211957931519, 0.050980761647224426, 0.42790353298187256, -0.18470412492752075, -0.4086439311504364, 1.0941784381866455, -0.29324930906295776, 0.42326146364212036, -0.6122209429740906, 0.8511514663696289, -0.5464143753051758, 0.2598797082901001, -0.03595372661948204, 0.3493097722530365, -0.15248119831085205, -0.5139229893684387, 0.30149391293525696, -0.7961264252662659, -0.05156630277633667, 0.7237650156021118, -0.22784611582756042, 0.2544887661933899, 0.377778559923172, 0.02280871570110321, -0.06935794651508331]",0
"[1.3684537410736084, -1.432893991470337, -0.5431720614433289, -0.3339540958404541, -1.0994749069213867, 1.2338896989822388, 0.43796253204345703, -0.9265671968460083, -1.328405499458313, 0.3175242841243744, -0.7093430757522583, -0.39253535866737366, 0.10539767146110535, 0.952832818031311, -0.4869016408920288, -0.7475415468215942, -0.49013495445251465, 0.9319766759872437, -0.3112015128135681, -0.22412976622581482, -0.8971734046936035, -0.7947977781295776, -0.5650125741958618, 0.5442484617233276, 0.23405402898788452, -0.07765180617570877, 0.10327738523483276, 0.24003155529499054, -1.5715396404266357, 1.230649471282959, 0.17794665694236755, -0.7034664154052734, -0.32639098167419434, -1.6140007972717285, 0.3290269374847412, -0.8474475145339966, -1.137253761291504, -0.48611125349998474, -0.40423309803009033, -1.4868879318237305, -0.7691704034805298, -0.32719793915748596, -0.4601705074310303, 0.038709208369255066, -1.0413119792938232, 0.16622808575630188, 0.7536949515342712, 0.3196096122264862, -0.1342155635356903, -0.5982619524002075]",0
"[-0.1203678548336029, -0.3852851986885071, -0.4508013427257538, 0.7659209966659546, -0.27252352237701416, -0.26867109537124634, 0.23431803286075592, 0.21476784348487854, -0.6160633563995361, 0.5953792333602905, -0.3075600266456604, 0.1838373988866806, -0.5156633853912354, 0.20776818692684174, -0.8895134329795837, -0.11820197850465775, -0.06934316456317902, -0.4797084927558899, 0.9035466313362122, -0.5500141382217407, 0.1733863204717636, 0.06426732242107391, 0.22345633804798126, 0.16147267818450928, 1.0717260837554932, -0.697245717048645, -0.418350487947464, 0.37628716230392456, 0.2889413833618164, -0.8710160255432129, 0.5465097427368164, -0.06344239413738251, 0.7088209390640259, 0.09807752072811127, -0.20531052350997925, -0.919400691986084, -0.20892655849456787, 0.11072008311748505, 0.7890714406967163, -0.5174171924591064, -0.4118921160697937, 0.3515581488609314, -0.673991322517395, -0.23221151530742645, 0.16929176449775696, -0.5311530232429504, -0.21644043922424316, 0.7689846158027649, 0.2169685661792755, 0.7179213166236877]",0
"[1.1496682167053223, -1.185966968536377, -0.42477768659591675, -0.1066833958029747, -0.7486932277679443, 1.0478917360305786, 0.4683776795864105, -0.6933189034461975, -1.0165797472000122, 0.29119789600372314, -0.497837632894516, -0.18609380722045898, -0.011975865811109543, 0.8443933129310608, -0.42086848616600037, -0.7082260251045227, -0.2991761863231659, 0.8651413321495056, -0.1640695482492447, -0.27594783902168274, -0.6209130883216858, -0.7269502282142639, -0.4446960389614105, 0.5908460021018982, 0.21456879377365112, 0.039225898683071136, -0.08182875066995621, 0.5277103781700134, -1.4466361999511719, 0.9607778787612915, 0.1568903774023056, -0.3312106728553772, -0.09290660172700882, -1.4162083864212036, 0.345760703086853, -0.7754564881324768, -0.9516794085502625, -0.45865699648857117, -0.6119439601898193, -1.1215378046035767, -0.574084997177124, -0.27125629782676697, -0.5084306001663208, 0.09955591708421707, -0.7410093545913696, 0.03792465105652809, 0.5754227042198181, 0.1303354650735855, -0.14877170324325562, -0.4933391511440277]",0
"[0.4070948660373688, -0.4793670177459717, -0.16472187638282776, 0.6012619137763977, 0.09311441332101822, 0.3423386514186859, 0.45208096504211426, 0.012789110653102398, -0.26405397057533264, 0.3106268346309662, -0.009534080512821674, 0.3434284031391144, -0.397126168012619, 0.4862786829471588, -0.4077523946762085, -0.5060195922851562, 0.1468503624200821, 0.38389158248901367, 0.4237014949321747, -0.4535362422466278, 0.1463623195886612, -0.40080901980400085, -0.059797853231430054, 0.5879566073417664, 0.3865145146846771, 0.09156634658575058, -0.5662243366241455, 1.134216547012329, -0.770050048828125, -0.05548333004117012, 0.1784866601228714, 0.524529755115509, 0.5961417555809021, -0.6546849012374878, 0.24912820756435394, -0.6869266629219055, -0.3885713517665863, -0.2606658637523651, -0.7377934455871582, -0.23137688636779785, -0.15269380807876587, -0.01124389935284853, -0.6675083041191101, 0.15970315039157867, 0.08733814209699631, -0.4224325716495514, 0.010803773999214172, -0.072846420109272, -0.07887456566095352, 0.03624330088496208]",0
"[0.6708261966705322, -0.5264080762863159, -0.021682143211364746, 0.5189323425292969, 0.2759334146976471, 0.6478434205055237, 0.5609625577926636, -0.08820029348134995, -0.0880492776632309, 0.16825059056282043, 0.1394789069890976, 0.4232237637042999, -0.33785754442214966, 0.6255340576171875, -0.16687192022800446, -0.699928343296051, 0.2549471855163574, 0.8156917095184326, 0.18377885222434998, -0.40529727935791016, 0.13285031914710999, -0.63334721326828, -0.2014249563217163, 0.8011987209320068, 0.04390871524810791, 0.4859723746776581, -0.6401612162590027, 1.5131813287734985, -1.2995455265045166, 0.3522830009460449, -0.005524873733520508, 0.8185158371925354, 0.5398021936416626, -1.0310659408569336, 0.4763474762439728, -0.5706897377967834, -0.47839367389678955, -0.44635874032974243, -1.501225471496582, -0.08835673332214355, -0.02309466525912285, -0.1926449090242386, -0.66426682472229, 0.35566043853759766, 0.046361327171325684, -0.36807236075401306, 0.12442588806152344, -0.49376198649406433, -0.22679615020751953, -0.3045957386493683]",0
"[0.7065953612327576, -0.8474546670913696, -0.3103296458721161, 0.002867934061214328, -0.4311803877353668, 0.6535975933074951, 0.31861427426338196, -0.36054638028144836, -0.563502311706543, 0.12787885963916779, -0.23478016257286072, -0.05011315271258354, -0.08703501522541046, 0.6843632459640503, -0.41499918699264526, -0.5335366725921631, -0.1717948317527771, 0.5714736580848694, 0.0726727843284607, -0.16640309989452362, -0.381072461605072, -0.5955604314804077, -0.24158918857574463, 0.6827263236045837, 0.19648906588554382, 0.029613858088850975, -0.24043269455432892, 0.6416882872581482, -0.9569005966186523, 0.5220943689346313, 0.26955312490463257, -0.1470693051815033, -0.00946059264242649, -0.9497569799423218, 0.3759738802909851, -0.6428567171096802, -0.6040834188461304, -0.29449746012687683, -0.4848412573337555, -0.6824203729629517, -0.3333110809326172, -0.15872278809547424, -0.4950380325317383, 0.029995137825608253, -0.44573554396629333, -0.0742182508111, 0.5168628692626953, 0.0946044847369194, -0.1431489735841751, -0.3555236756801605]",0
"[0.6708261966705322, -0.5264078974723816, -0.021682143211364746, 0.5189322829246521, 0.2759333848953247, 0.6478435397148132, 0.560962438583374, -0.08820026367902756, -0.0880492627620697, 0.16825062036514282, 0.1394788920879364, 0.42322391271591187, -0.33785754442214966, 0.6255339980125427, -0.16687187552452087, -0.6999284029006958, 0.25494712591171265, 0.8156915903091431, 0.18377888202667236, -0.40529727935791016, 0.13285033404827118, -0.63334721326828, -0.20142491161823273, 0.8011985421180725, 0.04390871524810791, 0.48597240447998047, -0.6401612758636475, 1.5131813287734985, -1.2995457649230957, 0.3522830605506897, -0.005524873733520508, 0.8185158967971802, 0.5398021936416626, -1.0310660600662231, 0.47634756565093994, -0.5706897377967834, -0.4783937335014343, -0.44635888934135437, -1.5012257099151611, -0.08835673332214355, -0.023094668984413147, -0.19264493882656097, -0.6642667055130005, 0.35566043853759766, 0.046361327171325684, -0.3680723309516907, 0.12442588806152344, -0.49376189708709717, -0.22679613530635834, -0.3045956790447235]",0
"[1.3684537410736084, -1.432893991470337, -0.5431720614433289, -0.3339540958404541, -1.0994749069213867, 1.2338896989822388, 0.43796253204345703, -0.9265671968460083, -1.328405499458313, 0.3175242841243744, -0.7093430757522583, -0.39253535866737366, 0.10539767146110535, 0.952832818031311, -0.4869016408920288, -0.7475415468215942, -0.49013495445251465, 0.9319766759872437, -0.3112015128135681, -0.22412976622581482, -0.8971734046936035, -0.7947977781295776, -0.5650125741958618, 0.5442484617233276, 0.23405402898788452, -0.07765180617570877, 0.10327738523483276, 0.24003155529499054, -1.5715396404266357, 1.230649471282959, 0.17794665694236755, -0.7034664154052734, -0.32639098167419434, -1.6140007972717285, 0.3290269374847412, -0.8474475145339966, -1.137253761291504, -0.48611125349998474, -0.40423309803009033, -1.4868879318237305, -0.7691704034805298, -0.32719793915748596, -0.4601705074310303, 0.038709208369255066, -1.0413119792938232, 0.16622808575630188, 0.7536949515342712, 0.3196096122264862, -0.1342155635356903, -0.5982619524002075]",0
"[-0.375213623046875, -0.3174517750740051, -0.38897600769996643, -0.28623828291893005, -0.6283958554267883, -0.3843851387500763, -0.32332122325897217, -0.016085943207144737, -0.20002035796642303, -0.22234976291656494, -0.04797215387225151, -0.2735121548175812, 0.13177016377449036, 0.20253205299377441, -0.7161515355110168, 0.12117365747690201, -0.513556182384491, -0.5701496005058289, 0.4526079595088959, 0.2112683802843094, -0.31323015689849854, 0.07139436155557632, 0.16100218892097473, 0.35340437293052673, 0.40697145462036133, -0.5887249112129211, 0.0710425153374672, -0.4005739986896515, 0.8046250343322754, -0.3767724335193634, 0.9128262996673584, -0.9388321042060852, -0.5646573901176453, 0.49397948384284973, 0.1327289491891861, -0.4081348180770874, -0.057917993515729904, 0.40104734897613525, 1.3525142669677734, -0.3742445707321167, -0.17940889298915863, 0.2919742166996002, -0.16601955890655518, -0.4796588718891144, -0.18140333890914917, -0.018151089549064636, 0.4927332401275635, 0.7500653266906738, 0.13469411432743073, 0.014063331298530102]",0
"[1.1359113454818726, -1.1307320594787598, -0.3693421185016632, -0.04965862259268761, -0.6410053968429565, 1.0385409593582153, 0.4789625406265259, -0.6471114754676819, -0.9149534702301025, 0.2677663564682007, -0.42640239000320435, -0.12061560153961182, -0.04235406592488289, 0.8437331914901733, -0.3802250623703003, -0.7316705584526062, -0.24177426099777222, 0.8932148814201355, -0.14620806276798248, -0.2845189869403839, -0.5538321733474731, -0.740980863571167, -0.44381678104400635, 0.6298984885215759, 0.1706722527742386, 0.11022293567657471, -0.14453552663326263, 0.6644147038459778, -1.4808748960494995, 0.9378604888916016, 0.11678948998451233, -0.19613896310329437, -0.03765992447733879, -1.4196890592575073, 0.3781338036060333, -0.755194902420044, -0.9176337718963623, -0.4728603959083557, -0.7698972225189209, -1.020710825920105, -0.5204784870147705, -0.2823469042778015, -0.5282025337219238, 0.14435960352420807, -0.6787542104721069, -0.011872053146362305, 0.5439385175704956, 0.04848577082157135, -0.16507576406002045, -0.5003732442855835]",0
"[-0.3926312029361725, -0.27791911363601685, -0.3180493712425232, 0.3003009259700775, -0.04706312343478203, -0.27067312598228455, 0.6919746994972229, 0.28884220123291016, -0.42904630303382874, 0.14142444729804993, -0.4147079885005951, -0.4115888178348541, 0.056010592728853226, 0.34211966395378113, -1.0230050086975098, 0.040699489414691925, -0.6200339198112488, 0.4428914487361908, -0.22570224106311798, -0.597781240940094, 0.10479993373155594, 0.27563655376434326, 0.6106347441673279, -0.26220354437828064, 0.6341932415962219, -0.4876422584056854, -0.24469205737113953, -0.3963143527507782, -0.6506056785583496, -0.1699606329202652, 0.7825329303741455, -0.4886104166507721, 0.5201712250709534, 0.20703284442424774, 0.291852205991745, -0.37450501322746277, -0.2929951250553131, -0.16686956584453583, 1.3320494890213013, -0.02404860407114029, -0.5993174910545349, 0.3673563599586487, -0.7318213582038879, -0.1307157725095749, 0.3636694550514221, 0.6120755672454834, -0.1937566101551056, 0.44459494948387146, 0.4353325068950653, 0.07003956288099289]",0
"[0.6708261966705322, -0.5264078974723816, -0.021682143211364746, 0.5189322829246521, 0.2759333848953247, 0.6478435397148132, 0.560962438583374, -0.08820026367902756, -0.0880492627620697, 0.16825062036514282, 0.1394788920879364, 0.42322391271591187, -0.33785754442214966, 0.6255339980125427, -0.16687187552452087, -0.6999284029006958, 0.25494712591171265, 0.8156915903091431, 0.18377888202667236, -0.40529727935791016, 0.13285033404827118, -0.63334721326828, -0.20142491161823273, 0.8011985421180725, 0.04390871524810791, 0.48597240447998047, -0.6401612758636475, 1.5131813287734985, -1.2995457649230957, 0.3522830605506897, -0.005524873733520508, 0.8185158967971802, 0.5398021936416626, -1.0310660600662231, 0.47634756565093994, -0.5706897377967834, -0.4783937335014343, -0.44635888934135437, -1.5012257099151611, -0.08835673332214355, -0.023094668984413147, -0.19264493882656097, -0.6642667055130005, 0.35566043853759766, 0.046361327171325684, -0.3680723309516907, 0.12442588806152344, -0.49376189708709717, -0.22679613530635834, -0.3045956790447235]",0
"[0.6708261966705322, -0.5264078974723816, -0.021682143211364746, 0.5189322829246521, 0.2759333848953247, 0.6478435397148132, 0.560962438583374, -0.08820025622844696, -0.0880492627620697, 0.16825062036514282, 0.1394788920879364, 0.42322391271591187, -0.33785754442214966, 0.6255339980125427, -0.16687187552452087, -0.6999284029006958, 0.25494712591171265, 0.8156915903091431, 0.18377888202667236, -0.40529727935791016, 0.13285033404827118, -0.63334721326828, -0.20142492651939392, 0.8011985421180725, 0.04390871524810791, 0.4859723746776581, -0.6401612758636475, 1.513181209564209, -1.2995457649230957, 0.3522830307483673, -0.005524873733520508, 0.8185158371925354, 0.5398021936416626, -1.0310660600662231, 0.47634756565093994, -0.5706897377967834, -0.4783937335014343, -0.44635888934135437, -1.5012258291244507, -0.08835673332214355, -0.023094668984413147, -0.19264492392539978, -0.6642667055130005, 0.35566046833992004, 0.046361327171325684, -0.3680723309516907, 0.12442588061094284, -0.49376192688941956, -0.22679613530635834, -0.3045957088470459]",0
"[0.31817564368247986, -0.42071202397346497, -0.17236514389514923, 0.18572542071342468, -0.29580795764923096, 0.2428227812051773, 0.20027798414230347, -0.29503199458122253, -0.35945355892181396, 0.0827561616897583, 0.031953781843185425, 0.11328659951686859, -0.0010182112455368042, 0.3514827489852905, -0.39021432399749756, -0.3954606354236603, -0.25426235795021057, 0.19058993458747864, 0.1525922268629074, -0.3125847578048706, -0.026704100891947746, -0.08806964755058289, -0.1841381937265396, 0.20796814560890198, 0.20589163899421692, 0.028470665216445923, -0.08512115478515625, 0.4537137448787689, -0.4005032181739807, 0.16637597978115082, 0.363554984331131, -0.033544979989528656, -0.10295960307121277, -0.3159128427505493, 0.1681467592716217, -0.519538402557373, -0.5369517803192139, -0.014061445370316505, -0.10855257511138916, -0.3439328074455261, -0.1986352801322937, 0.09556691348552704, -0.3548468351364136, 0.09710560739040375, -0.010147567838430405, -0.24386002123355865, -0.02675977721810341, 0.05688990652561188, 0.08236459642648697, -0.1592997908592224]",0
"[0.6708261966705322, -0.5264078974723816, -0.021682143211364746, 0.5189322829246521, 0.2759333848953247, 0.6478435397148132, 0.560962438583374, -0.08820026367902756, -0.0880492627620697, 0.16825062036514282, 0.1394788920879364, 0.42322391271591187, -0.33785754442214966, 0.6255339980125427, -0.16687187552452087, -0.6999284029006958, 0.25494712591171265, 0.8156915903091431, 0.18377888202667236, -0.40529727935791016, 0.13285033404827118, -0.63334721326828, -0.20142491161823273, 0.8011985421180725, 0.04390871524810791, 0.48597240447998047, -0.6401612758636475, 1.5131813287734985, -1.2995457649230957, 0.3522830605506897, -0.005524873733520508, 0.8185158967971802, 0.5398021936416626, -1.0310660600662231, 0.47634756565093994, -0.5706897377967834, -0.4783937335014343, -0.44635888934135437, -1.5012257099151611, -0.08835673332214355, -0.023094668984413147, -0.19264493882656097, -0.6642667055130005, 0.35566043853759766, 0.046361327171325684, -0.3680723309516907, 0.12442588806152344, -0.49376189708709717, -0.22679613530635834, -0.3045956790447235]",0
"[-0.46412262320518494, -0.3122023344039917, -0.39503300189971924, -0.2434978038072586, -0.4883609712123871, -0.431333988904953, -0.2315935343503952, 0.14534679055213928, -0.11854694783687592, -0.23579028248786926, -0.09252399951219559, -0.31746411323547363, 0.08022457361221313, 0.25240030884742737, -0.7863829135894775, 0.16763927042484283, -0.47227534651756287, -0.4722236692905426, 0.44003355503082275, 0.21327032148838043, -0.29218316078186035, 0.007234305143356323, 0.3001137673854828, 0.44467687606811523, 0.4451250433921814, -0.6219383478164673, -0.06966783106327057, -0.35631081461906433, 0.688821017742157, -0.436298131942749, 0.9443572759628296, -0.8994095325469971, -0.38078442215919495, 0.48989301919937134, 0.22166326642036438, -0.38455459475517273, 0.046295180916786194, 0.32205092906951904, 1.3763319253921509, -0.26490986347198486, -0.18860384821891785, 0.28161516785621643, -0.2683470845222473, -0.5141884684562683, -0.13427852094173431, 0.0990382507443428, 0.5685160756111145, 0.7485962510108948, 0.11589410901069641, 0.028685130178928375]",0
